session	list	group	subject	age	sex	hand	assist	trial	file	stimulus	p_universal	is_target	is_word	targettype	red	is_schwa	duration	rt	rt_end	response	correctness
1	B2	2	8	22	female	right	Other	130	f42_0_p1_1_mono.wav	la chance	NA	no	yes	filler	NA	no	807.0	1172	365	5	yes
1	B2	2	8	22	female	right	Other	131	t20_2_p3_2_mono.wav	le m'neau		yes	yes	match	r	yes	607.0	1833	1226	5	yes
1	B2	2	8	22	female	right	Other	132	f60_0_p1_1_mono.wav	le tour	NA	no	yes	filler	NA	no	839.0	1276	437	5	yes
1	B2	2	8	22	female	right	Other	133	f54_0_p1_1_mono.wav	le journal	NA	no	yes	filler	NA	no	910.0	1868	958	5	yes
1	B2	2	8	22	female	right	Other	134	n06_2_p4_1_mono.wav	le r'tal	NA	no	no	filler	r	yes	862.0	1354	492	1	yes
1	B2	2	8	22	female	right	Other	135	f57_0_p2_1_mono.wav	le prix	NA	no	yes	filler	NA	no	792.0	1029	237	5	yes
1	B2	2	8	22	female	right	Other	136	f56_0_p3_1_mono.wav	le pays	NA	no	yes	filler	NA	no	738.0	1553	815	1	no
1	B2	2	8	22	female	right	Other	137	n03_2_p2_1_mono.wav	la m'quisse	NA	no	no	filler	r	yes	912.0	1617	705	1	yes
1	B2	2	8	22	female	right	Other	138	f26_0_p1_1_mono.wav	la ville	NA	no	yes	filler	NA	no	741.0	1405	664	1	no
1	B2	2	8	22	female	right	Other	139	n24_2_p4_1_mono.wav	le f'quon	NA	no	no	filler	r	yes	660.0	1247	587	1	yes
1	B2	2	8	22	female	right	Other	140	n30_0_p2_1_mono.wav	le pien	NA	no	no	filler	NA	no	691.0	2049	1358	5	no
1	B2	2	8	22	female	right	Other	141	n45_0_p3_1_mono.wav	la horgune	NA	no	no	filler	NA	no	731.0	1139	408	1	yes
1	B2	2	8	22	female	right	Other	142	n63_0_p1_1_mono.wav	la histienne	NA	no	no	filler	NA	no	786.0	1060	274	5	no
1	B2	2	8	22	female	right	Other	143	n58_0_p1_1_mono.wav	la siture	NA	no	no	filler	NA	no	885.0	1140	255	5	no
1	B2	2	8	22	female	right	Other	144	f24_0_p2_1_mono.wav	la maison	NA	no	yes	filler	NA	no	625.0	1221	596	5	yes
1	B2	2	8	22	female	right	Other	145	f38_0_p3_1_mono.wav	l'hôtel	NA	no	yes	filler	NA	no	721.0	1039	318	5	yes
1	B2	2	8	22	female	right	Other	146	n26_0_p4_1_mono.wav	la jun	NA	no	no	filler	NA	no	568.0	1763	1195	5	no
1	B2	2	8	22	female	right	Other	147	n12_2_p2_1_mono.wav	le r'chant	NA	no	no	filler	r	yes	566.0	2021	1455	5	no
1	B2	2	8	22	female	right	Other	148	f12_0_p4_1_mono.wav	le monde	NA	no	yes	filler	NA	no	723.0	1640	917	5	yes
1	B2	2	8	22	female	right	Other	149	n93_2_p3_1_mono.wav	le r'vercle	NA	no	no	filler	r	yes	806.0	1259	453	1	yes
1	B2	2	8	22	female	right	Other	150	f39_0_p1_1_mono.wav	l'histoire	NA	no	yes	filler	NA	no	949.0	1983	1034	5	yes
1	B2	2	8	22	female	right	Other	151	t04_2_p1_2_mono.wav	la r'liure		yes	yes	match	r	yes	946.0	1466	520	1	no
1	B2	2	8	22	female	right	Other	152	f16_0_p4_1_mono.wav	l'école	NA	no	yes	filler	NA	no	771.0	1373	602	5	yes
1	B2	2	8	22	female	right	Other	153	n55_0_p3_1_mono.wav	le nourd	NA	no	no	filler	NA	no	876.0	1479	603	1	yes
1	B2	2	8	22	female	right	Other	154	n77_0_p4_1_mono.wav	le bruc	NA	no	no	filler	NA	no	880.0	1480	600	1	yes
1	B2	2	8	22	female	right	Other	155	t14_1_p2_2_mono.wav	la chenille		yes	yes	mismatch	u	yes	938.0	1243	305	5	yes
1	B2	2	8	22	female	right	Other	156	f40_0_p1_1_mono.wav	l'homme	NA	no	yes	filler	NA	no	638.0	1157	519	1	no
1	B2	2	8	22	female	right	Other	157	n76_0_p4_1_mono.wav	le tenre	NA	no	no	filler	NA	no	832.0	1897	1065	1	yes
1	B2	2	8	22	female	right	Other	158	n01_2_p1_1_mono.wav	la b'rasse	NA	no	no	filler	r	yes	889.0	1925	1036	1	yes
1	B2	2	8	22	female	right	Other	159	t03_1_p4_2_mono.wav	la menotte		yes	yes	mismatch	u	yes	947.0	1262	315	5	yes
1	B2	2	8	22	female	right	Other	160	n78_0_p1_1_mono.wav	le jourlingue	NA	no	no	filler	NA	no	993.0	1480	487	1	yes
1	B2	2	8	22	female	right	Other	161	n02_2_p2_1_mono.wav	la l'druche	NA	no	no	filler	r	yes	869.0	1417	548	5	no
1	B2	2	8	22	female	right	Other	162	n16_1_p4_1_mono.wav	la pedoche	NA	no	no	filler	u	yes	911.0	1261	350	5	no
1	B2	2	8	22	female	right	Other	163	f20_0_p3_1_mono.wav	la famille	NA	no	yes	filler	NA	no	856.0	1243	387	5	yes
1	B2	2	8	22	female	right	Other	164	f35_0_p4_1_mono.wav	le soldat	NA	no	yes	filler	NA	no	677.0	1486	809	1	no
1	B2	2	8	22	female	right	Other	165	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	2504	1616	5	yes
1	B2	2	8	22	female	right	Other	166	t10_1_p1_2_mono.wav	le rebond		yes	yes	mismatch	u	yes	640.0	1216	576	5	yes
1	B2	2	8	22	female	right	Other	167	n86_1_p3_1_mono.wav	le repire	NA	no	no	filler	u	yes	965.0	1966	1001	1	yes
1	B2	2	8	22	female	right	Other	168	n48_0_p2_1_mono.wav	la mainou	NA	no	no	filler	NA	no	740.0	1905	1165	5	no
1	B2	2	8	22	female	right	Other	169	t23_1_p3_2_mono.wav	la secousse		yes	yes	mismatch	u	yes	899.0	1805	906	5	yes
1	B2	2	8	22	female	right	Other	170	n40_0_p3_1_mono.wav	l'équise	NA	no	no	filler	NA	no	872.0	1201	329	1	yes
1	B2	2	8	22	female	right	Other	171	n29_0_p2_1_mono.wav	le choint	NA	no	no	filler	NA	no	721.0	1420	699	1	yes
1	B2	2	8	22	female	right	Other	172	f61_1_p3_1_mono.wav	le semi	NA	no	yes	filler	u	yes	716.0	1404	688	5	yes
1	B2	2	8	22	female	right	Other	173	f37_0_p2_1_mono.wav	l'amour	NA	no	yes	filler	NA	no	839.0	1182	343	5	yes
1	B2	2	8	22	female	right	Other	174	n36_0_p1_1_mono.wav	le linde	NA	no	no	filler	NA	no	848.0	2796	1948	1	yes
1	B2	2	8	22	female	right	Other	175	n42_0_p1_1_mono.wav	l'endos	NA	no	no	filler	NA	no	588.0	2267	1679	5	no
1	B2	2	8	22	female	right	Other	176	f46_0_p1_1_mono.wav	la part	NA	no	yes	filler	NA	no	851.0	1385	534	1	no
1	B2	2	8	22	female	right	Other	177	t17_2_p4_2_mono.wav	la s'moule		yes	yes	match	r	yes	894.0	1188	294	5	yes
1	B2	2	8	22	female	right	Other	178	f70_2_p2_1_mono.wav	le s'mestre	NA	no	yes	filler	r	yes	960.0	1561	601	1	no
1	B2	2	8	22	female	right	Other	179	f23_0_p1_1_mono.wav	la mère	NA	no	yes	filler	NA	no	902.0	1527	625	5	yes
1	B2	2	8	22	female	right	Other	180	n66_0_p2_1_mono.wav	la cance	NA	no	no	filler	NA	no	861.0	1695	834	1	yes
1	B2	2	8	22	female	right	Other	181	n37_0_p4_1_mono.wav	le padiot	NA	no	no	filler	NA	no	652.0	2967	2315	1	yes
1	B2	2	8	22	female	right	Other	182	f58_0_p1_1_mono.wav	le service	NA	no	yes	filler	NA	no	935.0	2020	1085	1	no
1	B2	2	8	22	female	right	Other	183	n39_0_p2_1_mono.wav	le grat	NA	no	no	filler	NA	no	621.0	1581	960	1	yes
1	B2	2	8	22	female	right	Other	184	f19_0_p2_1_mono.wav	l'idée	NA	no	yes	filler	NA	no	796.0	1090	294	5	yes
1	B2	2	8	22	female	right	Other	185	n32_0_p1_1_mono.wav	l'heule	NA	no	no	filler	NA	no	678.0	1537	859	1	yes
1	B2	2	8	22	female	right	Other	186	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	3658	3043	5	no
1	B2	2	8	22	female	right	Other	187	t08_1_p3_2_mono.wav	la semelle		yes	yes	mismatch	u	yes	916.0	1258	342	5	yes
1	B2	2	8	22	female	right	Other	188	n71_0_p3_1_mono.wav	la foite	NA	no	no	filler	NA	no	994.0	1760	766	1	yes
1	B2	2	8	22	female	right	Other	189	t15_2_p2_2_mono.wav	la p'louse		yes	yes	match	r	yes	889.0	1500	611	5	yes
1	B2	2	8	22	female	right	Other	190	n27_0_p2_1_mono.wav	la tuit	NA	no	no	filler	NA	no	916.0	1260	344	5	no
1	B2	2	8	22	female	right	Other	191	n85_1_p1_1_mono.wav	le sefunt	NA	no	no	filler	u	yes	726.0	1337	611	1	yes
1	B2	2	8	22	female	right	Other	192	f02_0_p2_1_mono.wav	la main	NA	no	yes	filler	NA	no	540.0	1432	892	1	no
1	C1	1	9	18	female	right	Other	1	f06_0_p2_1_mono.wav	le point	NA	no	yes	filler	NA	no	697.0	1430	733	5	yes
1	C1	1	9	18	female	right	Other	2	f10_0_p2_1_mono.wav	le chat	NA	no	yes	filler	NA	no	582.0	1285	703	5	yes
1	C1	1	9	18	female	right	Other	3	f62_2_p2_1_mono.wav	le r'ssort	NA	no	yes	filler	r	yes	906.0	1672	766	5	yes
1	C1	1	9	18	female	right	Other	4	n38_0_p2_1_mono.wav	le suir	NA	no	no	filler	NA	no	855.0	1814	959	1	yes
1	C1	1	9	18	female	right	Other	5	f29_0_p3_1_mono.wav	le fromage	NA	no	yes	filler	NA	no	818.0	1577	759	5	yes
1	C1	1	9	18	female	right	Other	6	n32_0_p1_1_mono.wav	l'heule	NA	no	no	filler	NA	no	678.0	1723	1045	5	no
1	C1	1	9	18	female	right	Other	7	n19_1_p3_1_mono.wav	le chedel	NA	no	no	filler	u	yes	870.0	2556	1686	5	no
1	C1	1	9	18	female	right	Other	8	f49_0_p2_1_mono.wav	le bureau	NA	no	yes	filler	NA	no	857.0	1362	505	5	yes
1	C1	1	9	18	female	right	Other	9	f65_2_p1_1_mono.wav	le r'paire	NA	no	yes	filler	r	yes	914.0	1911	997	5	yes
1	C1	1	9	18	female	right	Other	10	t06_1_p1_2_mono.wav	le recel		yes	yes	match	u	yes	938.0	1508	570	5	yes
1	C1	1	9	18	female	right	Other	11	f20_0_p3_1_mono.wav	la famille	NA	no	yes	filler	NA	no	856.0	1320	464	5	yes
1	C1	1	9	18	female	right	Other	12	n57_0_p1_1_mono.wav	le ratime	NA	no	no	filler	NA	no	859.0	1436	577	5	no
1	C1	1	9	18	female	right	Other	13	n63_0_p1_1_mono.wav	la histienne	NA	no	no	filler	NA	no	786.0	1610	824	1	yes
1	C1	1	9	18	female	right	Other	14	n52_0_p2_1_mono.wav	le drère	NA	no	no	filler	NA	no	819.0	1567	748	5	no
1	C1	1	9	18	female	right	Other	15	n67_0_p2_1_mono.wav	la janne	NA	no	no	filler	NA	no	765.0	1338	573	5	no
1	C1	1	9	18	female	right	Other	16	f66_2_p2_1_mono.wav	le d'main	NA	no	yes	filler	r	yes	671.0	1964	1293	5	yes
1	C1	1	9	18	female	right	Other	17	f43_0_p4_1_mono.wav	la femme	NA	no	yes	filler	NA	no	863.0	1245	382	5	yes
1	C1	1	9	18	female	right	Other	18	n43_0_p2_1_mono.wav	l'ivée	NA	no	no	filler	NA	no	804.0	1413	609	1	yes
1	C1	1	9	18	female	right	Other	19	f69_2_p2_1_mono.wav	le r'gistre	NA	no	yes	filler	r	yes	946.0	3071	2125	5	yes
1	C1	1	9	18	female	right	Other	20	f56_0_p3_1_mono.wav	le pays	NA	no	yes	filler	NA	no	738.0	1333	595	5	yes
1	C1	1	9	18	female	right	Other	21	f40_0_p1_1_mono.wav	l'homme	NA	no	yes	filler	NA	no	638.0	1165	527	5	yes
1	C1	1	9	18	female	right	Other	22	n55_0_p3_1_mono.wav	le nourd	NA	no	no	filler	NA	no	876.0	1702	826	5	no
1	C1	1	9	18	female	right	Other	23	n48_0_p2_1_mono.wav	la mainou	NA	no	no	filler	NA	no	740.0	1551	811	5	no
1	C1	1	9	18	female	right	Other	24	n42_0_p1_1_mono.wav	l'endos	NA	no	no	filler	NA	no	588.0	1334	746	1	yes
1	C1	1	9	18	female	right	Other	25	n04_2_p4_1_mono.wav	la r'noise	NA	no	no	filler	r	yes	882.0	1487	605	5	no
1	C1	1	9	18	female	right	Other	26	n46_0_p1_1_mono.wav	la jourcie	NA	no	no	filler	NA	no	930.0	1510	580	5	no
1	C1	1	9	18	female	right	Other	27	n85_1_p1_1_mono.wav	le sefunt	NA	no	no	filler	u	yes	726.0	2203	1477	5	no
1	C1	1	9	18	female	right	Other	28	f41_0_p4_1_mono.wav	la carte	NA	no	yes	filler	NA	no	836.0	1259	423	5	yes
1	C1	1	9	18	female	right	Other	29	f18_0_p3_1_mono.wav	l'enfant	NA	no	yes	filler	NA	no	513.0	1183	670	5	yes
1	C1	1	9	18	female	right	Other	30	n36_0_p1_1_mono.wav	le linde	NA	no	no	filler	NA	no	848.0	1899	1051	1	yes
1	C1	1	9	18	female	right	Other	31	n17_1_p2_1_mono.wav	la segence	NA	no	no	filler	u	yes	1016.0	2330	1314	5	no
1	C1	1	9	18	female	right	Other	32	f30_0_p4_1_mono.wav	le garçon	NA	no	yes	filler	NA	no	615.0	1063	448	5	yes
1	C1	1	9	18	female	right	Other	33	n81_0_p1_1_mono.wav	le croux	NA	no	no	filler	NA	no	720.0	1266	546	5	no
1	C1	1	9	18	female	right	Other	34	t09_2_p2_2_mono.wav	le f'nouil		yes	yes	mismatch	r	yes	820.0	1631	811	5	yes
1	C1	1	9	18	female	right	Other	35	n39_0_p2_1_mono.wav	le grat	NA	no	no	filler	NA	no	621.0	1331	710	5	no
1	C1	1	9	18	female	right	Other	36	n64_0_p3_1_mono.wav	l'oune	NA	no	no	filler	NA	no	601.0	1345	744	1	yes
1	C1	1	9	18	female	right	Other	37	n54_0_p1_1_mono.wav	le garfait	NA	no	no	filler	NA	no	936.0	1815	879	5	no
1	C1	1	9	18	female	right	Other	38	n88_1_p2_1_mono.wav	le messin	NA	no	no	filler	u	yes	704.0	2316	1612	5	no
1	C1	1	9	18	female	right	Other	39	n14_2_p2_1_mono.wav	la ch'maille	NA	no	no	filler	r	yes	885.0	1532	647	5	no
1	C1	1	9	18	female	right	Other	40	n53_0_p1_1_mono.wav	le frolège	NA	no	no	filler	NA	no	855.0	1894	1039	5	no
1	C1	1	9	18	female	right	Other	41	f52_0_p2_1_mono.wav	le genre	NA	no	yes	filler	NA	no	889.0	2014	1125	5	yes
1	C1	1	9	18	female	right	Other	42	n89_2_p4_1_mono.wav	le r'bil	NA	no	no	filler	r	yes	897.0	1310	413	5	no
1	C1	1	9	18	female	right	Other	43	t13_2_p3_2_mono.wav	le s'vrage		yes	yes	mismatch	r	yes	998.0	1591	593	5	yes
1	C1	1	9	18	female	right	Other	44	n93_1_p3_1_mono.wav	le revercle	NA	no	no	filler	u	yes	1027.0	2034	1007	5	no
1	C1	1	9	18	female	right	Other	45	n06_2_p4_1_mono.wav	le r'tal	NA	no	no	filler	r	yes	862.0	2272	1410	5	no
1	C1	1	9	18	female	right	Other	46	t12_2_p4_2_mono.wav	le r'quin		yes	yes	mismatch	r	yes	641.0	1327	686	5	yes
1	C1	1	9	18	female	right	Other	47	n31_0_p1_1_mono.wav	l'annue	NA	no	no	filler	NA	no	692.0	2036	1344	5	no
1	C1	1	9	18	female	right	Other	48	n87_1_p3_1_mono.wav	le chenache	NA	no	no	filler	u	yes	881.0	2354	1473	1	yes
1	C1	1	9	18	female	right	Other	49	n80_0_p2_1_mono.wav	le péhut	NA	no	no	filler	NA	no	988.0	2185	1197	1	yes
1	C1	1	9	18	female	right	Other	50	n08_1_p3_1_mono.wav	la secotte	NA	no	no	filler	u	yes	911.0	1978	1067	5	no
1	C1	1	9	18	female	right	Other	51	f57_0_p2_1_mono.wav	le prix	NA	no	yes	filler	NA	no	792.0	2081	1289	5	yes
1	C1	1	9	18	female	right	Other	52	f35_0_p4_1_mono.wav	le soldat	NA	no	yes	filler	NA	no	677.0	2924	2247	5	yes
1	C1	1	9	18	female	right	Other	53	t22_2_p3_2_mono.wav	le r'nard		yes	yes	mismatch	r	yes	857.0	1950	1093	5	yes
1	C1	1	9	18	female	right	Other	54	n12_1_p1_1_mono.wav	le rechant	NA	no	no	filler	u	yes	686.0	2115	1429	5	no
1	C1	1	9	18	female	right	Other	55	f31_0_p3_1_mono.wav	le jour	NA	no	yes	filler	NA	no	878.0	1287	409	5	yes
1	C1	1	9	18	female	right	Other	56	n82_0_p2_1_mono.wav	le sermite	NA	no	no	filler	NA	no	876.0	1331	455	5	no
1	C1	1	9	18	female	right	Other	57	f59_0_p2_1_mono.wav	le soleil	NA	no	yes	filler	NA	no	871.0	1109	238	5	yes
1	C1	1	9	18	female	right	Other	58	f44_0_p1_1_mono.wav	la lettre	NA	no	yes	filler	NA	no	839.0	1435	596	5	yes
1	C1	1	9	18	female	right	Other	59	t05_1_p2_2_mono.wav	le genièvre		yes	yes	match	u	yes	967.0	1711	744	5	yes
1	C1	1	9	18	female	right	Other	60	n70_0_p1_1_mono.wav	la nale	NA	no	no	filler	NA	no	727.0	1662	935	1	yes
1	C1	1	9	18	female	right	Other	61	t18_2_p3_2_mono.wav	le r'flet	C	yes	yes	mismatch	r	yes	859.0	1644	785	5	yes
1	C1	1	9	18	female	right	Other	62	f14_0_p2_1_mono.wav	le soir	NA	no	yes	filler	NA	no	891.0	1808	917	5	yes
1	C1	1	9	18	female	right	Other	63	t01_2_p4_2_mono.wav	la b'lette	*	yes	yes	mismatch	r	yes	879.0	1592	713	5	yes
1	C1	1	9	18	female	right	Other	64	n21_1_p3_1_mono.wav	le repèze	NA	no	no	filler	u	yes	990.0	2570	1580	5	no
1	C1	1	9	18	female	right	Other	65	n24_1_p3_1_mono.wav	le fequon	NA	no	no	filler	u	yes	703.0	2380	1677	5	no
1	C1	1	9	18	female	right	Other	66	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	1382	767	5	no
1	C1	1	9	18	female	right	Other	67	f38_0_p3_1_mono.wav	l'hôtel	NA	no	yes	filler	NA	no	721.0	1062	341	5	yes
1	C1	1	9	18	female	right	Other	68	f39_0_p1_1_mono.wav	l'histoire	NA	no	yes	filler	NA	no	949.0	1234	285	5	yes
1	C1	1	9	18	female	right	Other	69	n60_0_p1_1_mono.wav	le tinge	NA	no	no	filler	NA	no	954.0	3104	2150	1	yes
1	C1	1	9	18	female	right	Other	70	n33_0_p2_1_mono.wav	la juisse	NA	no	no	filler	NA	no	912.0	2694	1782	1	yes
1	C1	1	9	18	female	right	Other	71	f24_0_p2_1_mono.wav	la maison	NA	no	yes	filler	NA	no	625.0	1300	675	5	yes
1	C1	1	9	18	female	right	Other	72	f04_0_p2_1_mono.wav	la soeur	NA	no	yes	filler	NA	no	790.0	1464	674	5	yes
1	C1	1	9	18	female	right	Other	73	n49_0_p2_1_mono.wav	la questier	NA	no	no	filler	NA	no	963.0	3015	2052	5	no
1	C1	1	9	18	female	right	Other	74	f58_0_p1_1_mono.wav	le service	NA	no	yes	filler	NA	no	935.0	1375	440	5	yes
1	C1	1	9	18	female	right	Other	75	t21_1_p1_2_mono.wav	le recul		yes	yes	match	u	yes	833.0	1241	408	5	yes
1	C1	1	9	18	female	right	Other	76	f61_1_p3_1_mono.wav	le semi	NA	no	yes	filler	u	yes	716.0	1613	897	5	yes
1	C1	1	9	18	female	right	Other	77	n28_0_p1_1_mono.wav	la veure	NA	no	no	filler	NA	no	834.0	1947	1113	1	yes
1	C1	1	9	18	female	right	Other	78	f33_0_p4_1_mono.wav	le rapport	NA	no	yes	filler	NA	no	872.0	1103	231	5	yes
1	C1	1	9	18	female	right	Other	79	f07_0_p4_1_mono.wav	l'année	NA	no	yes	filler	NA	no	683.0	1769	1086	1	no
1	C1	1	9	18	female	right	Other	80	n26_0_p4_1_mono.wav	la jun	NA	no	no	filler	NA	no	568.0	1749	1181	5	no
1	C1	1	9	18	female	right	Other	81	n22_2_p3_1_mono.wav	le r'logue	NA	no	no	filler	r	yes	818.0	2442	1624	1	yes
1	C1	1	9	18	female	right	Other	82	n34_0_p3_1_mono.wav	le teau	NA	no	no	filler	NA	no	473.0	2671	2198	1	yes
1	C1	1	9	18	female	right	Other	83	n59_0_p4_1_mono.wav	le solti	NA	no	no	filler	NA	no	856.0	1096	240	5	no
1	C1	1	9	18	female	right	Other	84	t10_2_p2_2_mono.wav	le r'bond		yes	yes	mismatch	r	yes	747.0	1822	1075	5	yes
1	C1	1	9	18	female	right	Other	85	n18_1_p3_1_mono.wav	le reclin	NA	no	no	filler	u	yes	888.0	1807	919	5	no
1	C1	1	9	18	female	right	Other	86	f19_0_p2_1_mono.wav	l'idée	NA	no	yes	filler	NA	no	796.0	1500	704	1	no
1	C1	1	9	18	female	right	Other	87	t14_2_p3_2_mono.wav	la ch'nille		yes	yes	mismatch	r	yes	854.0	1430	576	5	yes
1	C1	1	9	18	female	right	Other	88	n65_0_p4_1_mono.wav	la murte	NA	no	no	filler	NA	no	894.0	1844	950	5	no
1	C1	1	9	18	female	right	Other	89	n07_1_p2_1_mono.wav	la bechesse	NA	no	no	filler	u	yes	898.0	2346	1448	1	yes
1	C1	1	9	18	female	right	Other	90	f12_0_p4_1_mono.wav	le monde	NA	no	yes	filler	NA	no	723.0	1393	670	5	yes
1	C1	1	9	18	female	right	Other	91	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	1643	755	5	yes
1	C1	1	9	18	female	right	Other	92	f02_0_p2_1_mono.wav	la main	NA	no	yes	filler	NA	no	540.0	1106	566	5	yes
1	C1	1	9	18	female	right	Other	93	n95_1_p3_1_mono.wav	le repus	NA	no	no	filler	u	yes	796.0	3148	2352	5	no
1	C1	1	9	18	female	right	Other	94	n35_0_p3_1_mono.wav	le missien	NA	no	no	filler	NA	no	721.0	1599	878	1	yes
1	C1	1	9	18	female	right	Other	95	f45_0_p2_1_mono.wav	la madame	NA	no	yes	filler	NA	no	767.0	1044	277	5	yes
1	C1	1	9	18	female	right	Other	96	n84_0_p4_1_mono.wav	le vort	NA	no	no	filler	NA	no	798.0	2097	1299	1	yes
1	C1	1	9	18	female	right	Other	97	f48_0_p3_1_mono.wav	la scène	NA	no	yes	filler	NA	no	862.0	1178	316	5	yes
1	C1	1	9	18	female	right	Other	98	t11_1_p3_2_mono.wav	le remous		yes	yes	match	u	yes	553.0	1076	523	5	yes
1	C1	1	9	18	female	right	Other	99	f54_0_p1_1_mono.wav	le journal	NA	no	yes	filler	NA	no	910.0	1153	243	5	yes
1	C1	1	9	18	female	right	Other	100	n71_0_p3_1_mono.wav	la foite	NA	no	no	filler	NA	no	994.0	2538	1544	5	no
1	C1	1	9	18	female	right	Other	101	n58_0_p1_1_mono.wav	la siture	NA	no	no	filler	NA	no	885.0	2894	2009	1	yes
1	C1	1	9	18	female	right	Other	102	f15_0_p3_1_mono.wav	le train	NA	no	yes	filler	NA	no	648.0	1208	560	5	yes
1	C1	1	9	18	female	right	Other	103	f21_0_p1_1_mono.wav	la horloge	NA	no	yes	filler	NA	no	691.0	1190	499	5	yes
1	C1	1	9	18	female	right	Other	104	n69_0_p1_1_mono.wav	la madaine	NA	no	no	filler	NA	no	885.0	1664	779	1	yes
1	C1	1	9	18	female	right	Other	105	f13_0_p4_1_mono.wav	le papier	NA	no	yes	filler	NA	no	977.0	1745	768	5	yes
1	C1	1	9	18	female	right	Other	106	f70_2_p2_1_mono.wav	le s'mestre	NA	no	yes	filler	r	yes	960.0	1557	597	5	yes
1	C1	1	9	18	female	right	Other	107	f36_0_p1_1_mono.wav	le type	NA	no	yes	filler	NA	no	965.0	1550	585	5	yes
1	C1	1	9	18	female	right	Other	108	n78_0_p1_1_mono.wav	le jourlingue	NA	no	no	filler	NA	no	993.0	2670	1677	1	yes
1	C1	1	9	18	female	right	Other	109	n91_1_p1_1_mono.wav	le relide	NA	no	no	filler	u	yes	841.0	1448	607	5	no
1	C1	1	9	18	female	right	Other	110	n75_0_p2_1_mono.wav	le fège	NA	no	no	filler	NA	no	882.0	2457	1575	5	no
1	C1	1	9	18	female	right	Other	111	n44_0_p1_1_mono.wav	la fanouille	NA	no	no	filler	NA	no	852.0	1396	544	5	no
1	C1	1	9	18	female	right	Other	112	n51_0_p4_1_mono.wav	le caffant	NA	no	no	filler	NA	no	644.0	2630	1986	5	no
1	C1	1	9	18	female	right	Other	113	f22_0_p3_1_mono.wav	la journée	NA	no	yes	filler	NA	no	793.0	1281	488	5	yes
1	C1	1	9	18	female	right	Other	114	f11_0_p2_1_mono.wav	le milieu	NA	no	yes	filler	NA	no	753.0	1236	483	5	yes
1	C1	1	9	18	female	right	Other	115	f25_0_p3_1_mono.wav	la question	NA	no	yes	filler	NA	no	728.0	1258	530	5	yes
1	C1	1	9	18	female	right	Other	116	n86_2_p3_1_mono.wav	le r'pire	NA	no	no	filler	r	yes	947.0	2486	1539	5	no
1	C1	1	9	18	female	right	Other	117	f55_0_p4_1_mono.wav	le livre	NA	no	yes	filler	NA	no	872.0	1653	781	5	yes
1	C1	1	9	18	female	right	Other	118	n72_0_p3_1_mono.wav	la teune	NA	no	no	filler	NA	no	893.0	1244	351	1	yes
1	C1	1	9	18	female	right	Other	119	t17_2_p4_2_mono.wav	la s'moule		yes	yes	mismatch	r	yes	894.0	1026	132	5	yes
1	C1	1	9	18	female	right	Other	120	n03_2_p2_1_mono.wav	la m'quisse	NA	no	no	filler	r	yes	912.0	1768	856	1	yes
1	C1	1	9	18	female	right	Other	121	n94_2_p1_1_mono.wav	le s'questre	NA	no	no	filler	r	yes	1109.0	2143	1034	1	yes
1	C1	1	9	18	female	right	Other	122	f09_0_p2_1_mono.wav	la pièce	NA	no	yes	filler	NA	no	830.0	1804	974	5	yes
1	C1	1	9	18	female	right	Other	123	n25_0_p1_1_mono.wav	l'incre	NA	no	no	filler	NA	no	771.0	2775	2004	5	no
1	C1	1	9	18	female	right	Other	124	f27_0_p1_1_mono.wav	le cadeau	NA	no	yes	filler	NA	no	604.0	1216	612	5	yes
1	C1	1	9	18	female	right	Other	125	n02_1_p1_1_mono.wav	la ledruche	NA	no	no	filler	u	yes	892.0	1479	587	5	no
1	C1	1	9	18	female	right	Other	126	f46_0_p1_1_mono.wav	la part	NA	no	yes	filler	NA	no	851.0	2913	2062	5	yes
1	C1	1	9	18	female	right	Other	127	f68_1_p3_1_mono.wav	le retard	NA	no	yes	filler	u	yes	922.0	1737	815	5	yes
1	C1	1	9	18	female	right	Other	128	f28_0_p4_1_mono.wav	le frère	NA	no	yes	filler	NA	no	938.0	4829	3891	5	yes
1	C1	1	9	18	female	right	Other	129	n62_0_p4_1_mono.wav	l'hosor	NA	no	no	filler	NA	no	774.0	1442	668	5	no
1	C1	1	9	18	female	right	Other	130	f63_1_p2_1_mono.wav	le cheval	NA	no	yes	filler	u	yes	841.0	1405	564	5	yes
1	C1	1	9	18	female	right	Other	131	n61_0_p3_1_mono.wav	l'apure	NA	no	no	filler	NA	no	885.0	3105	2220	1	yes
1	C1	1	9	18	female	right	Other	132	f72_1_p1_1_mono.wav	la revanche	NA	no	yes	filler	u	yes	900.0	1483	583	5	yes
1	C1	1	9	18	female	right	Other	133	n47_0_p4_1_mono.wav	la nure	NA	no	no	filler	NA	no	829.0	2428	1599	1	yes
1	C1	1	9	18	female	right	Other	134	n68_0_p3_1_mono.wav	la moucle	NA	no	no	filler	NA	no	808.0	1799	991	5	no
1	C1	1	9	18	female	right	Other	135	n13_2_p1_1_mono.wav	le s'blème	NA	no	no	filler	r	yes	801.0	2853	2052	1	yes
