"session"	"list"	"group"	"subject"	"age"	"sex"	"hand"	"assist"	"trial"	"file"	"stimulus"	"is_target"	"is_word"	"targettype"	"red"	"is_schwa"	"duration"	"rt"	"rt_end"	"response"	"correctness"	"oexperiment"	"spelling"	"subject_oexp"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	127	"f10_0_p2_1_mono.wav"	"le chat"	"no"	"yes"	"filler"	NA	"no"	582	1071	489	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	128	"n48_0_p2_1_mono.wav"	"la mainou"	"no"	"no"	"filler"	NA	"no"	740	1248	508	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	129	"f11_0_p2_1_mono.wav"	"le milieu"	"no"	"yes"	"filler"	NA	"no"	753	993	240	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	130	"n46_0_p1_1_mono.wav"	"la jourcie"	"no"	"no"	"filler"	NA	"no"	930	1360	430	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	131	"f37_0_p2_1_mono.wav"	"l'amour"	"no"	"yes"	"filler"	NA	"no"	839	994	155	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	132	"n53_0_p1_1_mono.wav"	"le frolège"	"no"	"no"	"filler"	NA	"no"	855	1158	303	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	133	"n88_1_p2_1_mono.wav"	"le messin"	"no"	"no"	"filler"	"u"	"yes"	704	1216	512	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	134	"n47_0_p4_1_mono.wav"	"la nure"	"no"	"no"	"filler"	NA	"no"	829	1078	249	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	135	"n56_0_p3_1_mono.wav"	"le mossu"	"no"	"no"	"filler"	NA	"no"	820	936	116	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	136	"t03_1_p4_2_mono.wav"	"la menotte"	"yes"	"yes"	"match"	"u"	"yes"	947	1214	267	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	137	"n72_0_p3_1_mono.wav"	"la teune"	"no"	"no"	"filler"	NA	"no"	893	1197	304	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	138	"f35_0_p4_1_mono.wav"	"le soldat"	"no"	"yes"	"filler"	NA	"no"	677	1271	594	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	139	"t06_2_p2_2_mono.wav"	"le r'cel"	"yes"	"yes"	"mismatch"	"r"	"yes"	902	1147	245	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	140	"f25_0_p3_1_mono.wav"	"la question"	"no"	"yes"	"filler"	NA	"no"	728	993	265	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	141	"n14_1_p1_1_mono.wav"	"la chemaille"	"no"	"no"	"filler"	"u"	"yes"	797	1289	492	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	142	"n79_0_p4_1_mono.wav"	"le tavre"	"no"	"no"	"filler"	NA	"no"	855	1809	954	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	143	"f08_0_p4_1_mono.wav"	"l'heure"	"no"	"yes"	"filler"	NA	"no"	735	1061	326	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	144	"f33_0_p4_1_mono.wav"	"le rapport"	"no"	"yes"	"filler"	NA	"no"	872	1300	428	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	145	"n12_1_p1_1_mono.wav"	"le rechant"	"no"	"no"	"filler"	"u"	"yes"	686	1152	466	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	146	"f05_0_p2_1_mono.wav"	"le chien"	"no"	"yes"	"filler"	NA	"no"	668	1320	652	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	147	"f16_0_p4_1_mono.wav"	"l'école"	"no"	"yes"	"filler"	NA	"no"	771	846	75	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	148	"t05_1_p2_2_mono.wav"	"le genièvre"	"yes"	"yes"	"match"	"u"	"yes"	967	1416	449	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	149	"n25_0_p1_1_mono.wav"	"l'incre"	"no"	"no"	"filler"	NA	"no"	771	1380	609	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	150	"f49_0_p2_1_mono.wav"	"le bureau"	"no"	"yes"	"filler"	NA	"no"	857	1054	197	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	151	"n51_0_p4_1_mono.wav"	"le caffant"	"no"	"no"	"filler"	NA	"no"	644	1225	581	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	152	"n81_0_p1_1_mono.wav"	"le croux"	"no"	"no"	"filler"	NA	"no"	720	1101	381	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	153	"n66_0_p2_1_mono.wav"	"la cance"	"no"	"no"	"filler"	NA	"no"	861	1395	534	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	154	"f60_0_p1_1_mono.wav"	"le tour"	"no"	"yes"	"filler"	NA	"no"	839	1307	468	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	155	"f12_0_p4_1_mono.wav"	"le monde"	"no"	"yes"	"filler"	NA	"no"	723	1089	366	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	156	"f52_0_p2_1_mono.wav"	"le genre"	"no"	"yes"	"filler"	NA	"no"	889	1509	620	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	157	"t09_1_p1_2_mono.wav"	"le fenouil"	"yes"	"yes"	"match"	"u"	"yes"	845	992	147	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	158	"n82_0_p2_1_mono.wav"	"le sermite"	"no"	"no"	"filler"	NA	"no"	876	1096	220	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	159	"n10_2_p3_1_mono.wav"	"le r'got"	"no"	"no"	"filler"	"r"	"yes"	787	1202	415	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	160	"n08_2_p2_1_mono.wav"	"la s'cotte"	"no"	"no"	"filler"	"r"	"yes"	817	1119	302	5	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	161	"n04_2_p4_1_mono.wav"	"la r'noise"	"no"	"no"	"filler"	"r"	"yes"	882	1394	512	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	162	"n85_2_p1_1_mono.wav"	"le s'funt"	"no"	"no"	"filler"	"r"	"yes"	778	1172	394	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	163	"n55_0_p3_1_mono.wav"	"le nourd"	"no"	"no"	"filler"	NA	"no"	876	1294	418	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	164	"t19_1_p3_2_mono.wav"	"le chenil"	"yes"	"yes"	"match"	"u"	"yes"	917	1073	156	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	165	"f15_0_p3_1_mono.wav"	"le train"	"no"	"yes"	"filler"	NA	"no"	648	1714	1066	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	166	"t20_2_p3_2_mono.wav"	"le m'neau"	"yes"	"yes"	"mismatch"	"r"	"yes"	607	1055	448	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	167	"n07_1_p2_1_mono.wav"	"la bechesse"	"no"	"no"	"filler"	"u"	"yes"	898	1152	254	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	168	"f51_0_p3_1_mono.wav"	"le chef"	"no"	"yes"	"filler"	NA	"no"	767	898	131	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	169	"f14_0_p2_1_mono.wav"	"le soir"	"no"	"yes"	"filler"	NA	"no"	891	1019	128	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	170	"n83_0_p4_1_mono.wav"	"le sogueil"	"no"	"no"	"filler"	NA	"no"	915	1331	416	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	171	"n28_0_p1_1_mono.wav"	"la veure"	"no"	"no"	"filler"	NA	"no"	834	925	91	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	172	"f43_0_p4_1_mono.wav"	"la femme"	"no"	"yes"	"filler"	NA	"no"	863	938	75	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	173	"n54_0_p1_1_mono.wav"	"le garfait"	"no"	"no"	"filler"	NA	"no"	936	1121	185	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	174	"n68_0_p3_1_mono.wav"	"la moucle"	"no"	"no"	"filler"	NA	"no"	808	968	160	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	175	"f06_0_p2_1_mono.wav"	"le point"	"no"	"yes"	"filler"	NA	"no"	697	1023	326	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	176	"f48_0_p3_1_mono.wav"	"la scène"	"no"	"yes"	"filler"	NA	"no"	862	966	104	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	177	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1373	732	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	178	"n84_0_p4_1_mono.wav"	"le vort"	"no"	"no"	"filler"	NA	"no"	798	950	152	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	179	"n37_0_p4_1_mono.wav"	"le padiot"	"no"	"no"	"filler"	NA	"no"	652	1077	425	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	180	"t17_1_p4_2_mono.wav"	"la semoule"	"yes"	"yes"	"match"	"u"	"yes"	875	1719	844	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	181	"n95_2_p4_1_mono.wav"	"le r'pus"	"no"	"no"	"filler"	"r"	"yes"	927	1289	362	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	182	"n92_2_p4_1_mono.wav"	"le r'gure"	"no"	"no"	"filler"	"r"	"yes"	878	1236	358	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	183	"n41_0_p2_1_mono.wav"	"l'agime"	"no"	"no"	"filler"	NA	"no"	766	1518	752	5	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	184	"f69_2_p2_1_mono.wav"	"le r'gistre"	"no"	"yes"	"filler"	"r"	"yes"	946	1323	377	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	185	"f07_0_p4_1_mono.wav"	"l'année"	"no"	"yes"	"filler"	NA	"no"	683	1331	648	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	186	"n21_2_p1_1_mono.wav"	"le r'pèze"	"no"	"no"	"filler"	"r"	"yes"	831	1436	605	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	187	"f28_0_p4_1_mono.wav"	"le frère"	"no"	"yes"	"filler"	NA	"no"	938	1167	229	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	188	"f64_1_p3_1_mono.wav"	"le melon"	"no"	"yes"	"filler"	"u"	"yes"	682	1088	406	1	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	189	"n26_0_p4_1_mono.wav"	"la jun"	"no"	"no"	"filler"	NA	"no"	568	933	365	5	"no"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	190	"f68_2_p4_1_mono.wav"	"le r'tard"	"no"	"yes"	"filler"	"r"	"yes"	935	1682	747	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	191	"n15_1_p1_1_mono.wav"	"la pessade"	"no"	"no"	"filler"	"u"	"yes"	854	1168	314	1	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	11	18	"female"	"right"	"Ilse"	192	"t18_2_p3_2_mono.wav"	"le r'flet"	"yes"	"yes"	"mismatch"	"r"	"yes"	859	1189	330	5	"yes"	"1"	"-spelling"	"11_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	1	"f66_2_p2_1_mono.wav"	"le d'main"	"no"	"yes"	"filler"	"r"	"yes"	671	3409	2738	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	2	"n75_0_p2_1_mono.wav"	"le fège"	"no"	"no"	"filler"	NA	"no"	882	1859	977	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	3	"f34_0_p1_1_mono.wav"	"le silence"	"no"	"yes"	"filler"	NA	"no"	931	1251	320	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	4	"f72_1_p1_1_mono.wav"	"la revanche"	"no"	"yes"	"filler"	"u"	"yes"	900	1603	703	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	5	"n29_0_p2_1_mono.wav"	"le choint"	"no"	"no"	"filler"	NA	"no"	721	1796	1075	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	6	"f67_1_p3_1_mono.wav"	"le refuge"	"no"	"yes"	"filler"	"u"	"yes"	888	1793	905	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	7	"f32_0_p4_1_mono.wav"	"le moment"	"no"	"yes"	"filler"	NA	"no"	534	1896	1362	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	8	"n73_0_p1_1_mono.wav"	"le buveau"	"no"	"no"	"filler"	NA	"no"	615	961	346	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	9	"n03_1_p1_1_mono.wav"	"la mequisse"	"no"	"no"	"filler"	"u"	"yes"	908	4122	3214	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	10	"f50_0_p2_1_mono.wav"	"le café"	"no"	"yes"	"filler"	NA	"no"	827	1220	393	1	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	11	"f30_0_p4_1_mono.wav"	"le garçon"	"no"	"yes"	"filler"	NA	"no"	615	1092	477	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	12	"n58_0_p1_1_mono.wav"	"la siture"	"no"	"no"	"filler"	NA	"no"	885	3870	2985	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	13	"n22_2_p3_1_mono.wav"	"le r'logue"	"no"	"no"	"filler"	"r"	"yes"	818	1137	319	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	14	"n74_0_p1_1_mono.wav"	"le camont"	"no"	"no"	"filler"	NA	"no"	665	869	204	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	15	"f61_1_p3_1_mono.wav"	"le semi"	"no"	"yes"	"filler"	"u"	"yes"	716	3302	2586	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	16	"n31_0_p1_1_mono.wav"	"l'annue"	"no"	"no"	"filler"	NA	"no"	692	1043	351	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	17	"n01_2_p1_1_mono.wav"	"la b'rasse"	"no"	"no"	"filler"	"r"	"yes"	889	1988	1099	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	18	"f62_1_p1_1_mono.wav"	"le ressort"	"no"	"yes"	"filler"	"u"	"yes"	881	3658	2777	1	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	19	"n96_1_p2_1_mono.wav"	"la refare"	"no"	"no"	"filler"	"u"	"yes"	986	1837	851	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	20	"n70_0_p1_1_mono.wav"	"la nale"	"no"	"no"	"filler"	NA	"no"	727	1580	853	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	21	"f04_0_p2_1_mono.wav"	"la soeur"	"no"	"yes"	"filler"	NA	"no"	790	1118	328	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	22	"n89_1_p3_1_mono.wav"	"le rebil"	"no"	"no"	"filler"	"u"	"yes"	912	4064	3152	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	23	"n60_0_p1_1_mono.wav"	"le tinge"	"no"	"no"	"filler"	NA	"no"	954	1599	645	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	24	"t22_2_p3_2_mono.wav"	"le r'nard"	"yes"	"yes"	"mismatch"	"r"	"yes"	857	1514	657	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	25	"n91_2_p3_1_mono.wav"	"le r'lide"	"no"	"no"	"filler"	"r"	"yes"	861	1795	934	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	26	"f71_2_p1_1_mono.wav"	"le r'cord"	"no"	"yes"	"filler"	"r"	"yes"	866	1950	1084	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	27	"f03_0_p4_1_mono.wav"	"la nuit"	"no"	"yes"	"filler"	NA	"no"	735	2530	1795	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	28	"n05_1_p4_1_mono.wav"	"le gegnoble"	"no"	"no"	"filler"	"u"	"yes"	987	2419	1432	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	29	"n49_0_p2_1_mono.wav"	"la questier"	"no"	"no"	"filler"	NA	"no"	963	1721	758	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	30	"n27_0_p2_1_mono.wav"	"la tuit"	"no"	"no"	"filler"	NA	"no"	916	2716	1800	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	31	"n39_0_p2_1_mono.wav"	"le grat"	"no"	"no"	"filler"	NA	"no"	621	1496	875	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	32	"f19_0_p2_1_mono.wav"	"l'idée"	"no"	"yes"	"filler"	NA	"no"	796	2895	2099	1	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	33	"n02_2_p2_1_mono.wav"	"la l'druche"	"no"	"no"	"filler"	"r"	"yes"	869	1759	890	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	34	"f41_0_p4_1_mono.wav"	"la carte"	"no"	"yes"	"filler"	NA	"no"	836	1481	645	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	35	"f47_0_p2_1_mono.wav"	"la route"	"no"	"yes"	"filler"	NA	"no"	797	1406	609	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	36	"n09_2_p1_1_mono.wav"	"le f'mmeil"	"no"	"no"	"filler"	"r"	"yes"	927	2186	1259	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	37	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1149	596	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	38	"n90_2_p2_1_mono.wav"	"le d'sseau"	"no"	"no"	"filler"	"r"	"yes"	683	1657	974	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	39	"f01_0_p4_1_mono.wav"	"l'oncle"	"no"	"yes"	"filler"	NA	"no"	764	1703	939	1	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	40	"f44_0_p1_1_mono.wav"	"la lettre"	"no"	"yes"	"filler"	NA	"no"	839	1414	575	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	41	"n33_0_p2_1_mono.wav"	"la juisse"	"no"	"no"	"filler"	NA	"no"	912	1663	751	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	42	"n44_0_p1_1_mono.wav"	"la fanouille"	"no"	"no"	"filler"	NA	"no"	852	2020	1168	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	43	"n65_0_p4_1_mono.wav"	"la murte"	"no"	"no"	"filler"	NA	"no"	894	1029	135	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	44	"n62_0_p4_1_mono.wav"	"l'hosor"	"no"	"no"	"filler"	NA	"no"	774	2360	1586	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	45	"f70_1_p1_1_mono.wav"	"le semestre"	"no"	"yes"	"filler"	"u"	"yes"	947	1443	496	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	46	"t21_1_p1_2_mono.wav"	"le recul"	"yes"	"yes"	"match"	"u"	"yes"	833	1215	382	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	47	"n69_0_p1_1_mono.wav"	"la madaine"	"no"	"no"	"filler"	NA	"no"	885	2633	1748	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	48	"f55_0_p4_1_mono.wav"	"le livre"	"no"	"yes"	"filler"	NA	"no"	872	1925	1053	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	49	"f27_0_p1_1_mono.wav"	"le cadeau"	"no"	"yes"	"filler"	NA	"no"	604	3552	2948	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	50	"n50_0_p2_1_mono.wav"	"la rille"	"no"	"no"	"filler"	NA	"no"	802	2029	1227	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	51	"f45_0_p2_1_mono.wav"	"la madame"	"no"	"yes"	"filler"	NA	"no"	767	1165	398	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	52	"n20_1_p1_1_mono.wav"	"le mejet"	"no"	"no"	"filler"	"u"	"yes"	793	2960	2167	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	53	"n35_0_p3_1_mono.wav"	"le missien"	"no"	"no"	"filler"	NA	"no"	721	2040	1319	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	54	"n19_1_p3_1_mono.wav"	"le chedel"	"no"	"no"	"filler"	"u"	"yes"	870	1667	797	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	55	"n63_0_p1_1_mono.wav"	"la histienne"	"no"	"no"	"filler"	NA	"no"	786	1543	757	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	56	"f18_0_p3_1_mono.wav"	"l'enfant"	"no"	"yes"	"filler"	NA	"no"	513	1737	1224	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	57	"n64_0_p3_1_mono.wav"	"l'oune"	"no"	"no"	"filler"	NA	"no"	601	1791	1190	1	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	58	"n52_0_p2_1_mono.wav"	"le drère"	"no"	"no"	"filler"	NA	"no"	819	1780	961	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	59	"n11_1_p4_1_mono.wav"	"le refant"	"no"	"no"	"filler"	"u"	"yes"	700	1398	698	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	60	"n61_0_p3_1_mono.wav"	"l'apure"	"no"	"no"	"filler"	NA	"no"	885	1720	835	5	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	61	"t24_2_p1_2_mono.wav"	"le f'san"	"yes"	"yes"	"mismatch"	"r"	"yes"	573	4214	3641	1	"no"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	62	"f57_0_p2_1_mono.wav"	"le prix"	"no"	"yes"	"filler"	NA	"no"	792	1541	749	5	"yes"	"1"	"-spelling"	"19_1"
1	"A2"	1	19	18	"female"	"right"	"Tijl"	63	"f53_0_p2_1_mono.wav"	"le groupe"	"no"	"yes"	"filler"	NA	"no"	744	1202	458	1	"no"	"1"	"-spelling"	"19_1"
